seed,path_delay_us
14,9.2056875
14,2.8345
14,1.348206896551724
14,2.584444444444444
14,9.9823
14,2.8813103448275856
14,3.189766666666666
14,10.7113
14,9.005749999999999
14,8.19875
14,11.159142857142855
14,2.3857999999999997
14,2.724181818181818
14,10.545307692307691
14,8.331
14,8.083
14,1.9790909090909086
14,11.097857142857142
14,11.680250000000001
14,1.9334999999999998
14,10.135615384615384
14,2.958405405405405
14,3.4212631578947366
14,2.680883333333333
14,3.415730769230769
14,1.4998461538461538
14,10.8971875
14,2.9514249999999995
14,10.279941176470588
14,10.165
14,8.65862962962963
14,9.201454545454546
14,10.5959
14,7.308157894736842
14,10.513555555555556
14,10.052461538461538
14,9.936916666666667
14,3.150125
14,12.122857142857143
14,1.5080681818181816
14,2.274695652173913
14,3.721814814814815
14,10.758157894736842
14,0.9753437499999997
14,2.9742758620689655
14,10.7046
14,9.578285714285714
14,9.866
14,7.779545454545454
14,10.606692307692308
14,9.8866
14,9.177166666666665
14,2.674828571428571
14,10.7681
14,1.5490606060606058
14,10.9935
14,3.3764374999999998
14,3.1323
14,8.7213
14,1.3874102564102562
14,3.0227142857142852
14,11.153888888888888
14,2.515386363636363
14,9.457055555555556
14,3.1375
14,9.5205
14,9.974071428571428
14,11.3121875
14,3.876411764705882
14,7.443785714285714
14,11.03125
14,9.64642857142857
14,1.2639411764705881
14,2.332190476190476
14,3.7467249999999996
14,1.744513513513513
14,11.394
14,3.0668064516129028
14,10.152666666666667
14,1.835621621621621
14,2.8265
14,9.469923076923076
14,11.16575
14,10.745
14,10.315333333333333
14,11.781
14,9.7692
14,3.1763125
14,2.0388478260869562
14,2.4916666666666663
14,9.559545454545454
14,1.6722142857142852
14,7.521333333333333
14,1.7830869565217387
14,3.0940249999999994
14,10.40690909090909
14,2.312666666666667
14,10.620705882352942
14,10.381714285714285
14,9.745833333333334
14,9.45
14,9.865888888888888
14,10.133
14,10.976647058823529
14,2.915290322580645
14,9.8218
14,1.6999090909090906
14,1.3308928571428567
14,9.219153846153846
14,1.2487567567567566
14,9.522666666666666
14,11.679266666666665
14,8.92021052631579
14,2.8446499999999997
14,10.059142857142858
14,10.52275
14,7.173703703703704
14,9.533
14,9.650545454545455
14,11.4528
14,9.316166666666666
14,1.4774655172413789
14,8.660416666666666
14,11.30581818181818
14,2.5709999999999993
14,10.993428571428572
14,10.099
14,9.351166666666666
14,9.776263157894736
14,7.54690909090909
14,9.387133333333333
14,11.285764705882354
14,10.083727272727272
14,9.425545454545453
14,10.535461538461538
14,11.334
14,8.6852
14,9.987882352941176
14,9.023
14,2.5231851851851848
14,8.102333333333332
14,8.306888888888889
14,8.962545454545454
14,10.902249999999999
14,2.988102564102564
14,11.3516
14,10.526142857142856
14,11.30042857142857
14,11.914
14,1.9023636363636363
14,10.72925
14,9.671692307692307
14,10.513230769230768
14,2.0230999999999995
14,10.187
14,10.71725
14,9.9704
14,2.8096521739130433
14,10.4048125
14,7.694933333333333
14,0.624472222222222
14,9.391222222222222
14,9.27275
14,1.853482758620689
14,9.2804
14,8.976857142857142
14,10.165857142857144
14,10.48025
14,10.3932
14,10.668166666666666
14,0.9680909090909089
14,10.562555555555555
14,9.541153846153845
14,2.477733333333333
14,2.7727272727272725
14,8.779066666666667
14,9.9665
14,10.501999999999999
14,10.549533333333333
14,11.093166666666665
14,9.901499999999999
14,11.650285714285713
14,3.6596578947368417
14,9.18495
14,10.458
14,5.17775
14,10.73375
14,7.6234375
14,11.261444444444445
14,11.569222222222221
14,9.4325
14,10.202214285714286
14,10.857909090909091
14,11.205076923076923
14,9.865444444444444
14,10.580874999999999
14,10.53375
14,10.606428571428571
14,8.32525
14,11.255333333333333
14,11.566727272727272
14,10.562166666666666
14,10.561399999999999
14,11.06625
14,10.3539
14,10.215142857142856
14,1.8777428571428572
14,9.714545454545455
14,0.8543137254901958
14,8.863473684210526
14,9.828923076923076
14,10.949399999999999
14,9.91925
14,9.676666666666666
14,10.190090909090909
14,10.118705882352941
14,8.97011111111111
14,11.4969
14,9.754428571428571
14,7.382142857142857
14,1.446538461538461
14,10.620083333333334
14,9.58876923076923
14,3.49275
14,10.2125
14,9.785230769230768
14,7.61011111111111
14,10.183363636363636
14,3.609
14,1.8592499999999996
14,11.130777777777778
14,4.079058823529412
14,11.156699999999999
14,9.924875
14,10.5115
14,11.252333333333333
14,10.846666666666666
14,8.36040909090909
14,9.433777777777777
14,10.595846153846153
14,9.733
14,11.947272727272727
14,8.023363636363635
14,10.3761
14,2.8341499999999997
14,9.769285714285713
14,10.054875
14,2.7883437499999997
14,11.5084
14,10.794374999999999
14,3.1765
14,9.70925
14,7.69335294117647
14,10.453
14,6.574727272727273
14,10.364384615384616
14,10.567083333333333
14,11.58825
14,9.990642857142857
14,2.92851724137931
14,10.601083333333333
14,8.464285714285714
14,8.914181818181818
14,8.89111111111111
14,2.1921379310344826
14,10.681444444444445
14,10.8354
14,2.739862068965517
14,10.451090909090908
14,11.515642857142858
14,8.709
14,11.308421052631578
14,11.484
14,11.650222222222222
14,7.9841428571428565
14,9.938
14,10.788
14,2.5852499999999994
14,10.621857142857142
14,11.33075
14,10.479666666666667
14,11.177
14,9.564166666666667
14,9.314555555555556
14,11.2511
14,1.5921999999999998
14,10.552166666666666
14,3.189866666666666
14,9.7929
14,6.985714285714286
14,10.63425
14,10.302999999999999
14,9.99523076923077
14,9.818
14,10.45211111111111
14,10.513666666666666
14,11.218
14,8.642363636363635
14,9.589444444444444
14,10.31857142857143
14,9.088666666666667
14,0.7250499999999996
14,9.617647058823529
14,1.7102222222222216
14,1.9968499999999998
14,9.313571428571429
14,11.281749999999999
14,10.001266666666666
14,10.420285714285713
14,3.767576923076923
14,8.734823529411765
14,9.738999999999999
14,9.50925
14,11.116999999999999
14,3.141555555555555
14,9.905
14,10.3775
14,8.015944444444445
14,9.79925
14,1.8698333333333332
14,11.020624999999999
14,9.868615384615385
14,9.886272727272727
14,10.37
14,11.173571428571428
14,3.992521739130434
14,9.722736842105263
14,3.2239411764705883
14,10.78070588235294
14,10.8123
14,9.832666666666666
14,7.683764705882353
14,8.808181818181817
14,2.6664
14,9.5259
14,10.63275
14,7.763176470588235
14,9.359428571428571
14,12.134666666666666
14,11.520363636363635
14,1.3032499999999998
14,10.8362
14,10.069125
14,10.0336
14,9.073875000000001
14,9.2655
14,10.891636363636364
14,9.554153846153845
14,10.339
14,3.004090909090909
14,8.698307692307692
14,10.162899999999999
14,11.5104
14,2.5210689655172414
14,2.9858095238095235
14,9.783909090909091
14,3.0002307692307686
14,10.653363636363636
14,11.304230769230768
14,11.636999999999999
